,prob_0,prob_1,Class_0,Class_1,Gender,Race,Hispanic,Age,Income,Residence,Child,Assisted_Living,State,Vaccine,Chronic,Vulnerable_contact,Health_Insurance,News,Political,Self_employed,Remote,Education,Pregnant,Vehicle
976,0.001082774863628594,0.9989172251363714,0.0,1.0,Male,White,No,35-49,"$35,000 - 75,000",Suburban,No,No,Ohio,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,"NA (studying, retired, not in paid employment)",High school or GED,No,Yes
977,2.1591172108514407e-45,1.0,0.0,1.0,Male,White,No,50-64,"$35,000 - 75,000",Suburban,No,No,Arizona,Yes,Yes,Yes,Yes,Radio or podcasts,Other,No,No,Some college credits,No,No
978,1.0,3.2729578126597724e-101,1.0,0.0,Male,White,No,50-64,"$75,000 - 150,000",Urban,No,No,New York,Yes,No,No,Yes,News apps or websites,Democrat,No,Yes,Postgraduate degree,No,No
979,1.0,3.701452341108178e-132,1.0,0.0,Male,White,No,50-64,"$35,000 - 75,000",Suburban,No,No,Florida,Yes,No,No,Yes,TV (including cable),Democrat,No,No,Postgraduate degree,No,No
980,1.0,3.5867644493711277e-128,1.0,0.0,Male,White,No,50-64,"$35,000 - 75,000",Suburban,No,No,Michigan,No,No,No,Yes,Radio or podcasts,Other,No,No,Associate’s degree,No,Yes
981,9.933854656740654e-141,1.0,0.0,1.0,Male,White,No,50-64,"$35,000 - 75,000",Rural,Yes,No,Louisiana,Yes,Yes,No,Yes,TV (including cable),Independent,No,Yes,Postgraduate degree,No,Yes
982,1.0,2.0488855221725814e-15,1.0,0.0,Male,White,No,35-49,"$75,000 - 150,000",Suburban,Yes,No,Florida,No,No,Yes,No,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,Yes,No,"1 or more years of college credit, no degree",No,Yes
983,6.2345939061059274e-170,1.0,0.0,1.0,Male,White,No,35-49,"$75,000 - 150,000",Suburban,Yes,Yes,Massachusetts,Yes,Yes,Yes,Yes,TV (including cable),Independent,Yes,Yes,Postgraduate degree,No,Yes
984,1.0,1.6263419287430454e-17,1.0,0.0,Male,White,No,50-64,"> $150,000",Suburban,No,No,Florida,Yes,No,Yes,Yes,TV (including cable),Republican,No,No,Undergraduate degree,No,Yes
985,6.197556679736545e-100,1.0,0.0,1.0,Male,White,No,35-49,"$35,000 - 75,000",Suburban,No,No,Pennsylvania,Yes,No,Yes,Yes,News apps or websites,Independent,No,No,High school or GED,No,Yes
986,2.585971006669323e-75,1.0,0.0,1.0,Male,White,No,50-64,"> $150,000",Rural,No,No,Connecticut,Yes,No,No,Yes,News apps or websites,Democrat,No,Yes,Undergraduate degree,No,Yes
987,5.587284539060094e-40,1.0,0.0,1.0,Male,White,No,35-49,"$75,000 - 150,000",Urban,Yes,Yes,Alabama,Yes,Yes,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,Yes,Postgraduate degree,No,Yes
988,1.0,1.340847630514892e-41,1.0,0.0,Male,White,No,35-49,"$35,000 - 75,000",Suburban,No,No,Indiana,Yes,No,No,Yes,TV (including cable),Republican,No,No,Undergraduate degree,No,Yes
989,5.475302443839167e-113,1.0,0.0,1.0,Male,White,No,50-64,"> $150,000",Urban,No,No,Washington,Yes,No,Yes,Yes,TV (including cable),Democrat,No,Yes,Postgraduate degree,No,Yes
990,5.059646292658499e-71,1.0,0.0,1.0,Male,White,No,50-64,"$75,000 - 150,000",Rural,No,No,Ohio,No,No,No,Yes,TV (including cable),Democrat,No,No,Postgraduate degree,No,Yes
991,2.4331761157876655e-80,1.0,0.0,1.0,Male,White,No,35-49,"$75,000 - 150,000",Rural,No,No,Pennsylvania,Yes,Yes,Yes,Yes,TV (including cable),Republican,No,No,Associate’s degree,No,Yes
992,2.587464400593788e-117,1.0,0.0,1.0,Male,White,No,25-34,"$75,000 - 150,000",Urban,No,No,Florida,Yes,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,Yes,Postgraduate degree,No,Yes
993,1.499140597422415e-28,1.0,0.0,1.0,Male,White,No,35-49,"$75,000 - 150,000",Rural,Yes,No,Kansas,Yes,No,Yes,Yes,"Print media (newspapers, journals)",Independent,No,Yes,Undergraduate degree,No,Yes
994,3.9656769747057054e-94,1.0,0.0,1.0,Male,White,No,35-49,"> $150,000",Suburban,No,No,Virginia,Yes,No,No,Yes,Radio or podcasts,Independent,No,Yes,Postgraduate degree,No,Yes
995,1.340156901325377e-111,1.0,0.0,1.0,Male,White,No,35-49,"$75,000 - 150,000",Suburban,Yes,No,Texas,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,No,Undergraduate degree,No,Yes
996,9.03481740924788e-113,1.0,0.0,1.0,Male,White,No,35-49,"$75,000 - 150,000",Suburban,No,No,New York,Yes,No,No,Yes,TV (including cable),Republican,No,Yes,Undergraduate degree,No,Yes
997,5.942075137318157e-58,1.0,0.0,1.0,Male,White,No,18-24,"$35,000 - 75,000",Urban,No,No,Minnesota,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,Yes,High school or GED,No,Yes
998,2.889546360321229e-79,1.0,0.0,1.0,Male,White,No,35-49,"$75,000 - 150,000",Suburban,No,No,Georgia,Yes,No,No,Yes,TV (including cable),Democrat,No,Yes,Undergraduate degree,No,Yes
999,1.923786832006319e-55,1.0,0.0,1.0,Male,White,No,25-34,"$75,000 - 150,000",Rural,Yes,No,Michigan,Yes,Yes,Yes,Yes,"Print media (newspapers, journals)",Republican,No,Yes,Associate’s degree,Yes,Yes
1000,1.0,8.435148599766548e-27,1.0,0.0,Male,White,No,35-49,"$75,000 - 150,000",Suburban,Yes,No,Georgia,Yes,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,Yes,Yes,High school or GED,No,Yes
1001,5.702362328742923e-129,1.0,0.0,1.0,Male,White,No,35-49,"$75,000 - 150,000",Urban,Yes,Yes,Colorado,Yes,Yes,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,Yes,Yes,Postgraduate degree,No,Yes
1002,1.052023148946589e-49,1.0,0.0,1.0,Male,White,No,25-34,"$75,000 - 150,000",Urban,No,No,Virginia,Yes,No,No,Yes,News apps or websites,Democrat,Yes,Yes,Undergraduate degree,No,No
1003,1.0,5.992753284052246e-36,1.0,0.0,Male,White,No,35-49,"> $150,000",Suburban,Yes,No,Texas,Yes,Yes,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,Yes,Yes,High school or GED,No,No
1004,1.0,2.23623179547058e-62,1.0,0.0,Male,White,No,35-49,"$35,000 - 75,000",Suburban,No,No,Arizona,No,No,No,No,TV (including cable),Republican,No,No,"1 or more years of college credit, no degree",No,Yes
1005,1.0184392354475652e-84,1.0,0.0,1.0,Male,White,No,35-49,"$35,000 - 75,000",Suburban,No,No,Florida,Yes,No,No,Yes,TV (including cable),Independent,No,Yes,Undergraduate degree,No,Yes
1006,0.8811394365752979,0.11886056342470339,1.0,0.0,Male,White,No,25-34,"> $150,000",Suburban,Yes,No,Pennsylvania,Yes,Yes,No,Yes,TV (including cable),Democrat,No,No,Undergraduate degree,No,Yes
1007,5.409011865654738e-101,1.0,0.0,1.0,Male,White,No,25-34,"$75,000 - 150,000",Suburban,No,No,Massachusetts,No,No,No,Yes,TV (including cable),Independent,No,Yes,Undergraduate degree,No,Yes
1008,6.554789899287063e-29,1.0,0.0,1.0,Male,White,No,25-34,"$35,000 - 75,000",Suburban,No,No,North Caroline,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,Yes,"1 or more years of college credit, no degree",No,No
1009,1.0,9.51183552321399e-190,1.0,0.0,Male,White,No,25-34,"> $150,000",Urban,No,No,New York,Yes,No,No,Yes,TV (including cable),Republican,No,Yes,Undergraduate degree,No,No
1010,1.0,1.7550815949698414e-106,1.0,0.0,Male,White,No,25-34,"$75,000 - 150,000",Rural,Yes,No,Kansas,No,No,No,Yes,Do not read/listen/watch the news,Republican,No,Yes,"1 or more years of college credit, no degree",No,Yes
1011,8.137825886029058e-132,1.0,0.0,1.0,Male,White,No,25-34,"$35,000 - 75,000",Rural,No,No,Idaho,Yes,No,No,Yes,News apps or websites,Republican,No,No,"1 or more years of college credit, no degree",No,Yes
1012,8.289168065128209e-181,1.0,0.0,1.0,Male,White,No,18-24,"$75,000 - 150,000",Rural,No,No,Pennsylvania,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,No,Associate’s degree,No,Yes
1013,1.4828922905316882e-127,1.0,0.0,1.0,Male,White,No,25-34,"$75,000 - 150,000",Suburban,No,No,California,Yes,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,Yes,"1 or more years of college credit, no degree",No,Yes
1014,2.6630050478910474e-27,1.0,0.0,1.0,Male,White,No,25-34,"> $150,000",Suburban,No,No,Michigan,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,Yes,Undergraduate degree,No,Yes
1015,4.0359816961177776e-77,1.0,0.0,1.0,Male,White,No,25-34,"$35,000 - 75,000",Suburban,No,No,Georgia,Yes,No,Yes,No,News apps or websites,Independent,No,No,"1 or more years of college credit, no degree",No,Yes
1016,1.527582835007519e-95,1.0,0.0,1.0,Male,White,No,25-34,"$35,000 - 75,000",Suburban,No,No,Oregon,Yes,No,No,Yes,News apps or websites,Independent,No,Yes,"1 or more years of college credit, no degree",No,Yes
1017,0.99473744647089,0.005262553529108683,1.0,0.0,Male,White,No,25-34,"> $150,000",Urban,Yes,No,North Caroline,Yes,No,No,Yes,TV (including cable),Republican,No,Yes,Undergraduate degree,No,Yes
1018,7.599836722676717e-21,1.0,0.0,1.0,Male,White,No,25-34,"$75,000 - 150,000",Suburban,No,No,Nebraska,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,Yes,Postgraduate degree,No,Yes
1019,2.192546913284289e-123,1.0,0.0,1.0,Male,White,No,25-34,"$35,000 - 75,000",Urban,No,No,Texas,Yes,No,No,Yes,News apps or websites,Democrat,No,No,Postgraduate degree,No,Yes
1020,2.0227249691135554e-85,1.0,0.0,1.0,Male,White,No,25-34,"$75,000 - 150,000",Urban,Yes,No,South Carolina,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,Yes,Associate’s degree,No,Yes
1021,1.3843130991400707e-13,0.9999999999998617,0.0,1.0,Male,White,No,25-34,"> $150,000",Suburban,No,No,Illinois,Yes,No,Yes,Yes,TV (including cable),Independent,No,No,Postgraduate degree,No,Yes
1022,2.1009560320222748e-117,1.0,0.0,1.0,Male,White,No,18-24,"$75,000 - 150,000",Urban,No,No,Texas,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,No,Undergraduate degree,No,Yes
1023,3.0676337492662846e-117,1.0,0.0,1.0,Male,White,No,25-34,"$75,000 - 150,000",Suburban,No,No,Massachusetts,No,No,No,Yes,News apps or websites,Independent,No,No,Undergraduate degree,No,Yes
1024,5.8786673429066784e-102,1.0,0.0,1.0,Male,White,No,25-34,"$75,000 - 150,000",Urban,No,No,Florida,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,No,Postgraduate degree,No,No
1025,1.0,8.16042409601208e-62,1.0,0.0,Male,White,No,50-64,"> $150,000",Urban,Yes,Yes,California,Yes,Yes,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,Yes,Yes,Undergraduate degree,Yes,Yes
1026,1.0,8.238147868083641e-68,1.0,0.0,Male,White,No,25-34,"$75,000 - 150,000",Rural,No,No,Georgia,Yes,No,No,Yes,TV (including cable),Independent,No,No,"1 or more years of college credit, no degree",No,Yes
1027,5.440566666202527e-132,1.0,0.0,1.0,Self-define,White,No,25-34,"$35,000 - 75,000",Suburban,No,No,Massachusetts,Yes,Yes,Yes,Yes,News apps or websites,Democrat,Yes,No,Undergraduate degree,No,No
1028,1.0,4.3645364843707435e-91,1.0,0.0,Male,White,No,25-34,"> $150,000",Urban,No,No,Arizona,Yes,No,No,Yes,TV (including cable),Republican,Yes,Yes,Postgraduate degree,No,Yes
1029,1.2634632708785664e-119,1.0,0.0,1.0,Male,White,No,25-34,"$75,000 - 150,000",Urban,Yes,No,Florida,Yes,No,No,Yes,TV (including cable),Democrat,No,Yes,High school or GED,No,Yes
1030,3.024180260582121e-13,0.9999999999996976,0.0,1.0,Male,White,Yes,18-24,"> $150,000",Urban,No,No,New Hampshire,Yes,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,"NA (studying, retired, not in paid employment)",Some college credits,No,Yes
1031,7.545690676647404e-215,1.0,0.0,1.0,Male,White,No,25-34,"$75,000 - 150,000",Urban,No,No,Indiana,Yes,No,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,No
1032,1.0,2.1839258409008203e-83,1.0,0.0,Male,White,No,18-24,"> $150,000",Urban,No,No,California,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,Yes,Yes,Undergraduate degree,No,Yes
1033,9.636643600800849e-108,1.0,0.0,1.0,Male,White,No,25-34,"< $35,000",Urban,No,No,Georgia,No,No,Yes,No,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,Yes,No,High school or GED,No,No
1034,3.273254528322199e-35,1.0,0.0,1.0,Male,White,No,25-34,"> $150,000",Urban,Yes,No,California,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,Yes,Postgraduate degree,No,Yes
1035,7.34640298756678e-56,1.0,0.0,1.0,Male,White,No,25-34,"$35,000 - 75,000",Urban,No,No,Washington,Yes,No,No,Yes,News apps or websites,Republican,No,No,Some college credits,No,No
1036,1.0,1.4467960128569733e-56,1.0,0.0,Male,White,No,18-24,"> $150,000",Suburban,No,No,California,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
1037,1.5959119016034167e-70,1.0,0.0,1.0,Female,Chinese,No,18-24,"$35,000 - 75,000",Suburban,No,No,New Jersey,Yes,Yes,Yes,No,"Print media (newspapers, journals)",Republican,No,No,Associate’s degree,Yes,Yes
1038,9.31630560741126e-41,1.0,0.0,1.0,Male,White,No,25-34,"$35,000 - 75,000",Suburban,Yes,No,Georgia,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,Yes,"1 or more years of college credit, no degree",No,Yes
1039,9.95510344361569e-35,1.0,0.0,1.0,Male,White,No,25-34,"$75,000 - 150,000",Suburban,No,No,Alabama,Yes,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,No,Undergraduate degree,No,Yes
1040,9.381648535724702e-110,1.0,0.0,1.0,Male,White,No,25-34,"$35,000 - 75,000",Urban,No,No,Massachusetts,No,No,No,Yes,Radio or podcasts,Republican,No,No,High school or GED,No,Yes
1041,5.442999761164658e-106,1.0,0.0,1.0,Male,White,No,25-34,"$35,000 - 75,000",Urban,No,No,Michigan,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,Yes,No,Some college credits,No,No
1042,6.643053429784559e-15,0.9999999999999933,0.0,1.0,Male,White,No,25-34,"$35,000 - 75,000",Suburban,No,No,Florida,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,Yes,"1 or more years of college credit, no degree",No,Yes
1043,5.6671027447783675e-21,1.0,0.0,1.0,Male,White,No,25-34,"$75,000 - 150,000",Suburban,No,No,Texas,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,No,High school or GED,No,No
1044,1.0,8.145384679765928e-60,1.0,0.0,Male,White,No,25-34,"$35,000 - 75,000",Suburban,No,No,New York,No,No,No,No,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,No,Some college credits,No,Yes
1045,3.7183519772240103e-118,1.0,0.0,1.0,Male,White,No,18-24,"$35,000 - 75,000",Suburban,No,No,Florida,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,No,Some college credits,No,No
1046,1.0,3.8584408764165735e-101,1.0,0.0,Male,White,No,25-34,"$75,000 - 150,000",Rural,Yes,No,Alabama,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,No,High school or GED,No,Yes
1047,2.9455764216934356e-134,1.0,0.0,1.0,Male,White,No,25-34,"$35,000 - 75,000",Rural,No,No,Michigan,No,No,No,No,Do not read/listen/watch the news,Independent,No,Yes,"1 or more years of college credit, no degree",No,Yes
1048,3.795084304825327e-70,1.0,0.0,1.0,Male,White,No,25-34,"$75,000 - 150,000",Suburban,Yes,No,Missouri,No,No,Yes,Yes,TV (including cable),Republican,No,No,Postgraduate degree,No,Yes
1049,7.803772319863002e-83,1.0,0.0,1.0,Male,White,No,25-34,"$75,000 - 150,000",Suburban,No,No,Pennsylvania,No,No,No,Yes,Radio or podcasts,Independent,No,No,Associate’s degree,No,Yes
1050,1.7770226497113873e-138,1.0,0.0,1.0,Male,White,No,18-24,"$75,000 - 150,000",Suburban,No,No,Pennsylvania,No,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,Yes,Some college credits,No,No
1051,1.0,2.3564662083114557e-140,1.0,0.0,Male,White,No,25-34,"$75,000 - 150,000",Suburban,No,No,South Carolina,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,No,Undergraduate degree,No,Yes
1052,1.8425914356115622e-91,1.0,0.0,1.0,Male,White,No,25-34,"$35,000 - 75,000",Rural,No,No,Tennessee,Yes,No,Yes,Yes,TV (including cable),Democrat,No,No,Associate’s degree,No,Yes
1053,3.529266044692306e-111,1.0,0.0,1.0,Non-binary,White,Yes,25-34,"$35,000 - 75,000",Urban,No,No,California,Yes,No,No,Yes,TV (including cable),Independent,No,No,High school or GED,No,Yes
1054,1.5146555887440274e-112,1.0,0.0,1.0,Male,White,No,25-34,"$35,000 - 75,000",Rural,No,No,Illinois,Yes,No,No,Yes,News apps or websites,Independent,No,Yes,Undergraduate degree,No,Yes
1055,4.52229988572199e-22,1.0,0.0,1.0,Male,White,No,25-34,"$35,000 - 75,000",Suburban,Yes,No,Missouri,Yes,No,Yes,Yes,News apps or websites,Republican,Yes,No,High school or GED,No,Yes
1056,1.601922200151693e-112,1.0,0.0,1.0,Male,White,No,18-24,"$35,000 - 75,000",Suburban,No,No,New York,Yes,Yes,Yes,Yes,News apps or websites,Independent,No,Yes,Undergraduate degree,No,No
1057,1.0,5.536681893358294e-177,1.0,0.0,Male,White,No,25-34,"$75,000 - 150,000",Urban,Yes,No,Washington,No,No,No,Yes,News apps or websites,Republican,Yes,Yes,High school or GED,No,Yes
1058,1.635732370946199e-160,1.0,0.0,1.0,Male,White,No,25-34,"$35,000 - 75,000",Urban,No,No,South Carolina,Yes,No,Yes,No,Do not read/listen/watch the news,Independent,No,No,High school or GED,No,Yes
1059,5.671214641896195e-72,1.0,0.0,1.0,Male,White,No,50-64,"$35,000 - 75,000",Suburban,No,Yes,Illinois,No,Yes,Yes,No,TV (including cable),Republican,Yes,No,"1 or more years of college credit, no degree",No,Yes
1060,7.525853585163306e-77,1.0,0.0,1.0,Male,White,No,25-34,"$75,000 - 150,000",Suburban,No,No,New Jersey,Yes,No,Yes,Yes,TV (including cable),Democrat,No,Yes,Undergraduate degree,No,Yes
1061,8.449705694612409e-72,1.0,0.0,1.0,Male,White,No,25-34,"$35,000 - 75,000",Urban,No,No,North Caroline,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,No,Undergraduate degree,No,No
1062,1.0,2.8241763114274484e-128,1.0,0.0,Male,White,No,18-24,"$35,000 - 75,000",Suburban,No,No,Florida,Yes,No,No,Yes,News apps or websites,Independent,No,No,Some college credits,No,Yes
1063,2.367479430205279e-54,1.0,0.0,1.0,Male,White,No,25-34,"< $35,000",Urban,No,No,Louisiana,Yes,Yes,Yes,Yes,TV (including cable),Independent,No,"NA (studying, retired, not in paid employment)",High school or GED,No,Yes
1064,6.817076499204418e-46,1.0,0.0,1.0,Non-binary,Native Hawaiian or Pacific Islander,No,25-34,"$35,000 - 75,000",Rural,Yes,No,Idaho,Yes,Prefer not to answer,Yes,Yes,TV (including cable),Independent,Yes,No,High school or GED,No,No
1065,3.704972175371363e-24,1.0,0.0,1.0,Male,White,No,25-34,"$35,000 - 75,000",Suburban,No,No,California,Yes,No,No,Yes,Radio or podcasts,Republican,No,No,Associate’s degree,No,Yes
1066,5.053135089283098e-95,1.0,0.0,1.0,Male,White,No,25-34,"$35,000 - 75,000",Urban,No,No,North Dakota,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,No,"1 or more years of college credit, no degree",No,Yes
1067,1.9077731047688097e-75,1.0,0.0,1.0,Male,White,No,18-24,"< $35,000",Rural,No,No,Arkansas,Yes,No,No,No,News apps or websites,Democrat,No,"NA (studying, retired, not in paid employment)","1 or more years of college credit, no degree",No,No
1068,1.0,2.8478540639550263e-117,1.0,0.0,Male,White,No,18-24,"$35,000 - 75,000",Urban,No,No,California,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,No,Some college credits,No,Yes
1069,5.204943121886715e-78,1.0,0.0,1.0,Male,White,No,25-34,"$35,000 - 75,000",Rural,No,No,Texas,Yes,No,No,Yes,News apps or websites,Independent,No,No,"1 or more years of college credit, no degree",No,Yes
1070,3.854072098174582e-86,1.0,0.0,1.0,Male,White,No,25-34,"$35,000 - 75,000",Rural,No,No,California,Yes,No,No,Yes,News apps or websites,Republican,No,No,High school or GED,No,Yes
1071,1.9950624316477811e-84,1.0,0.0,1.0,Male,White,No,25-34,"$75,000 - 150,000",Suburban,No,No,Maryland,Yes,No,No,Yes,News apps or websites,Democrat,No,No,Undergraduate degree,No,Yes
1072,5.457107039589295e-139,1.0,0.0,1.0,Male,White,No,25-34,"$75,000 - 150,000",Suburban,Yes,No,Florida,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,Yes,Associate’s degree,No,Yes
1073,6.902257065039973e-30,1.0,0.0,1.0,Male,White,No,25-34,"$35,000 - 75,000",Rural,No,No,South Carolina,Yes,Yes,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,No,Postgraduate degree,No,Yes
1074,4.397905138259845e-60,1.0,0.0,1.0,Male,White,No,25-34,"$35,000 - 75,000",Urban,No,No,Arizona,Yes,No,No,No,TV (including cable),Independent,No,Yes,High school or GED,No,Yes
1075,0.9844406520704597,0.01555934792954024,1.0,0.0,Male,White,Yes,18-24,"$35,000 - 75,000",Rural,No,No,Arizona,No,No,Yes,No,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,"NA (studying, retired, not in paid employment)",High school or GED,No,Yes
1076,1.381432611046942e-76,1.0,0.0,1.0,Male,White,No,18-24,"$75,000 - 150,000",Suburban,Yes,Yes,Florida,Yes,Yes,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,Yes,Yes,Postgraduate degree,Yes,No
1077,1.0,1.3130520664125728e-271,1.0,0.0,Male,White,Yes,25-34,"$75,000 - 150,000",Suburban,No,No,Florida,No,No,No,No,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,"NA (studying, retired, not in paid employment)",High school or GED,No,No
1078,1.0,8.695743900476368e-53,1.0,0.0,Non-binary,White,No,25-34,"$75,000 - 150,000",Suburban,Yes,No,Kentucky,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,"NA (studying, retired, not in paid employment)",High school or GED,No,Yes
1079,3.244482784150909e-58,1.0,0.0,1.0,Male,Chinese,Yes,35-49,"$75,000 - 150,000",Rural,No,No,Nevada,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,Yes,Postgraduate degree,No,No
1080,2.419188418869913e-05,0.9999758081158112,0.0,1.0,Male,White,No,18-24,"$35,000 - 75,000",Suburban,No,Yes,Indiana,No,Yes,No,No,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,Yes,Some college credits,No,No
1081,1.0,3.0115419526202316e-216,1.0,0.0,Male,Black or African American,No,25-34,"$75,000 - 150,000",Urban,Yes,Yes,Florida,Yes,No,Yes,Yes,TV (including cable),Republican,Yes,Yes,Associate’s degree,No,Yes
1082,0.9961238940514068,0.003876105948592708,1.0,0.0,Male,Black or African American,No,25-34,"$35,000 - 75,000",Urban,No,No,Idaho,No,No,No,No,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,Yes,No,High school or GED,No,No
1083,1.4383130437723518e-86,1.0,0.0,1.0,Male,Black or African American,No,35-49,"$35,000 - 75,000",Suburban,No,No,Pennsylvania,No,No,No,Yes,TV (including cable),Independent,No,No,High school or GED,No,No
1084,1.0,5.1310498648839736e-89,1.0,0.0,Male,Black or African American,No,25-34,"$35,000 - 75,000",Suburban,Yes,No,Colorado,Yes,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,No,"1 or more years of college credit, no degree",No,No
1085,1.0,5.3058753446252116e-95,1.0,0.0,Male,Black or African American,No,25-34,"$35,000 - 75,000",Suburban,No,No,Florida,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,No,High school or GED,No,No
1086,1.0,2.2078634738340306e-101,1.0,0.0,Male,White,No,35-49,"$35,000 - 75,000",Rural,No,No,Oklahoma,No,Yes,No,Yes,Radio or podcasts,Republican,No,Yes,Some college credits,No,Yes
1087,4.5562931393621166e-91,1.0,0.0,1.0,Male,Asian/Asian American,No,35-49,"$35,000 - 75,000",Suburban,No,No,Florida,Yes,No,No,Yes,TV (including cable),Independent,No,No,Undergraduate degree,No,Yes
1088,5.63680886617949e-70,1.0,0.0,1.0,Male,Black or African American,No,25-34,"$75,000 - 150,000",Suburban,Yes,No,Florida,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,Yes,Undergraduate degree,No,Yes
1089,2.302721166532381e-26,1.0,0.0,1.0,Male,Black or African American,No,25-34,"$35,000 - 75,000",Urban,No,No,Louisiana,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,Yes,"NA (studying, retired, not in paid employment)",High school or GED,No,No
1090,1.0,1.1578760251043139e-61,1.0,0.0,Male,White,No,25-34,"$35,000 - 75,000",Rural,No,No,Michigan,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Other,No,No,High school or GED,No,Yes
1091,4.50010131266557e-124,1.0,0.0,1.0,Male,Black or African American,No,25-34,"$75,000 - 150,000",Suburban,No,No,Ohio,Yes,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,No,"1 or more years of college credit, no degree",No,No
1092,1.0,3.000992427492555e-113,1.0,0.0,Male,White,Yes,35-49,"$35,000 - 75,000",Urban,No,No,Washington DC,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,No,Postgraduate degree,No,Yes
